Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 11225301020000; TPS - Taxa de Coleta de Lixo; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Principal; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS - Taxa de Coleta de Lixo; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 14.461,93; R$ 443.940,15; R$ 0,00; 0.0
 19991221000000; Ônus de Sucumbência - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Ônus de Sucumbência - Principal; Outras Receitas Correntes; Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência; Ônus de Sucumbência; Outras Receitas Correntes; Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência; Ônus de Sucumbência; Ônus de Sucumbência - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 10.714,68; R$ 165.673,20; R$ 0,00; 0.0
 11125003000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 96.397,41; R$ 1.486.322,49; R$ 0,00; 0.0
 11225301010000; TPS - Taxa de Limpeza Pública; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Principal; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS - Taxa de Limpeza Pública; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.152,34; R$ 25.129,64; R$ 0,00; 0.0
 11225303000000; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Dívida Ativa; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 45.534,24; R$ 377.035,56; R$ 0,00; 0.0
 11225304000000; TPS Limpeza Pública e Manejo de Resíduos Sólidos - DA Multas e Juros; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - DA Multas e Juros; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS Limpeza Pública e Manejo de Resíduos Sólidos - DA Multas e Juros; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 4.362,89; R$ 43.469,98; R$ 0,00; 0.0
 11220104000000; Taxas pela Prestação de Serviços em Geral - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas pela Prestação de Serviços em Geral - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; ; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; Não se aplica; Taxas pela Prestação de Serviços em Geral - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 289,57; R$ 66.504,99; R$ 0,00; 0.0
 19991221000000; Ônus de Sucumbência - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Ônus de Sucumbência - Principal; Outras Receitas Correntes; Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência; Ônus de Sucumbência; Outras Receitas Correntes; Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência; Ônus de Sucumbência; Ônus de Sucumbência - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 16.112,84; R$ 181.786,04; R$ 0,00; 0.0
 11220103000000; Taxas pela Prestação de Serviços em Geral - Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas pela Prestação de Serviços em Geral - Dívida Ativa; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; ; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; Não se aplica; Taxas pela Prestação de Serviços em Geral - Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.344,12; R$ 54.224,65; R$ 0,00; 0.0
 11125004000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 17.380,37; R$ 289.349,71; R$ 0,00; 0.0
 11225301020000; TPS - Taxa de Coleta de Lixo; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Principal; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS - Taxa de Coleta de Lixo; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.959,19; R$ 472.899,34; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 59.376,11; R$ 5.812.335,17; R$ 0,00; 0.0
 11145113000000; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.308,76; R$ 16.173,32; R$ 0,00; 0.0
 11220101990000; TPS - Taxa de Prestação de Serviços - Outras; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas pela Prestação de Serviços em Geral - Principal; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; ; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; Não se aplica; TPS - Taxa de Prestação de Serviços - Outras; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 24.375,15; R$ 614.585,04; R$ 0,00; 0.0
 11210401000000; Taxa de Controle e Fiscalização Ambiental - Principal; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxa de Controle e Fiscalização Ambiental - Principal; Taxas pelo Exercício do Poder de Polícia; Taxa de Controle e Fiscalização Ambiental; ; Taxas pelo Exercício do Poder de Polícia; Taxa de Controle e Fiscalização Ambiental; Não se aplica; Taxa de Controle e Fiscalização Ambiental - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 11.310,40; R$ 101.248,25; R$ 0,00; 0.0
 11225301010000; TPS - Taxa de Limpeza Pública; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Principal; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS - Taxa de Limpeza Pública; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.359,26; R$ 28.488,90; R$ 0,00; 0.0
 11125003000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 137.554,54; R$ 1.623.877,03; R$ 0,00; 0.0
 11225302000000; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Multas e Juros; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Multas e Juros; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Multas e Juros; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 4.557,71; R$ 22.227,89; R$ 0,00; 0.0
 11145112000000; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Multas e Juros de Mora; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.998,23; R$ 32.085,34; R$ 0,00; 0.0
 11125301000000; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; ; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Não se aplica; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 555.131,98; R$ 2.251.088,64; R$ 0,00; 0.0
 11125002000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.851,09; R$ 10.523,03; R$ 0,00; 0.0
 11125301000000; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; ; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Não se aplica; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 332.053,16; R$ 2.583.141,80; R$ 0,00; 0.0
 11125002000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.184,13; R$ 13.707,16; R$ 0,00; 0.0
 11125002000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.579,21; R$ 19.286,37; R$ 0,00; 0.0
 11125301000000; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; ; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Não se aplica; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 688.207,06; R$ 3.271.348,86; R$ 0,00; 0.0
 11125002000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 78.279,00; R$ 78.279,00; R$ 0,00; R$ 0,00; R$ 4.246,50; R$ 4.246,50; R$ 78.279,00; 5.42
 11125301000000; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; ; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Não se aplica; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 5.353.247,00; R$ 5.353.247,00; R$ 0,00; R$ 0,00; R$ 397.382,08; R$ 397.382,08; R$ 5.353.247,00; 7.42
 11125301000000; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; ; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Não se aplica; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 458.193,34; R$ 855.575,42; R$ 0,00; 0.0
 11125002000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 829,61; R$ 5.076,11; R$ 0,00; 0.0
 11125002000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 262,93; R$ 5.339,04; R$ 0,00; 0.0
 11125301000000; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; ; Impostos sobre o Patrimônio; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Não se aplica; Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal - Rec Ordinario; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 410.289,53; R$ 1.265.864,95; R$ 0,00; 0.0
