Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 911180141000200; Dedução ITBI Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Princ; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180141000200; Dedução ITBI Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Princ; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180141000200; Dedução ITBI Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Princ; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180141000200; Dedução ITBI Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Princ; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180141000200; Dedução ITBI Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis; (R)Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Princ; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; Dedução ITBI Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000100; Dedução ISSQN Principal - Descontas; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000100; Dedução ISSQN Principal - Descontas; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000100; Dedução ISSQN Principal - Descontas; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000100; Dedução ISSQN Principal - Descontas; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000100; Dedução ISSQN Principal - Descontas; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000100; Dedução ISSQN Principal - Descontas; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000100; Dedução ISSQN Principal - Descontas; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; Dedução ISSQN Principal - Descontas; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000100; Dedução ISSQN Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000100; Dedução ISSQN Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000100; Dedução ISSQN Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000100; Dedução ISSQN Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000100; Dedução ISSQN Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000100; Dedução ISSQN Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; Dedução ISSQN Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000200; Dedução ISSQN Multas e Juros - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000200; Dedução ISSQN Multas e Juros - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000200; Dedução ISSQN Multas e Juros - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180232000200; Dedução ISSQN Multas e Juros - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Multas e Juros; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; Dedução ISSQN Multas e Juros - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000200; Dedução ISSQN Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000200; Dedução ISSQN Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000200; Dedução ISSQN Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000200; Dedução ISSQN Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180231000200; Dedução ISSQN Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Principal; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; Dedução ISSQN Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000100; Dedução ISSQN Dívida Ativa - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000100; Dedução ISSQN Dívida Ativa - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
